bResult,rResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,Year
1,0,Maokai,Khazix,Azir,Varus,Malzahar,Nautilus,Graves,Orianna,Ashe,TahmKench,2017
1,0,Poppy,LeeSin,Syndra,Ashe,Karma,Rumble,Graves,Jayce,Caitlyn,Nami,2017
1,0,Poppy,Khazix,Syndra,Ashe,Karma,Rumble,Rengar,Jayce,Sivir,Nautilus,2017
0,1,Renekton,Elise,Leblanc,Sivir,TahmKench,Nautilus,Khazix,Ryze,Jhin,Malzahar,2017
0,1,Renekton,Elise,Corki,Kalista,Braum,Rumble,RekSai,Orianna,Varus,TahmKench,2017
1,0,JarvanIV,Elise,Corki,Xayah,Rakan,Renekton,RekSai,Orianna,Varus,Zyra,2017
1,0,Gnar,Gragas,Syndra,Varus,Braum,Renekton,Evelynn,Taliyah,Ashe,TahmKench,2017
0,1,Renekton,Elise,Leblanc,Varus,Rakan,Rumble,RekSai,Corki,Kalista,Thresh,2017
1,0,JarvanIV,Gragas,Corki,Xayah,Thresh,Jax,LeeSin,Taliyah,Ashe,Braum,2017
1,0,Jax,Elise,Taliyah,Kalista,Rakan,Rumble,RekSai,Leblanc,Ashe,TahmKench,2017
0,1,JarvanIV,Ivern,Cassiopeia,Tristana,Karma,Jax,RekSai,Orianna,Kalista,Rakan,2017
0,1,Camille,RekSai,Corki,Jhin,Rakan,Jayce,Gragas,Viktor,Kalista,Alistar,2017
1,0,JarvanIV,LeeSin,Orianna,Caitlyn,Thresh,Fiora,RekSai,Karma,KogMaw,Braum,2017
1,0,Fiora,Elise,Taliyah,Kalista,Thresh,JarvanIV,Gragas,Corki,Xayah,Rakan,2017
0,1,Camille,RekSai,Corki,Jhin,TahmKench,Kled,Elise,Cassiopeia,Jinx,Thresh,2017
0,1,Rumble,Rengar,Galio,Lucian,Braum,Camille,LeeSin,Cassiopeia,Kalista,Rakan,2017
0,1,JarvanIV,Gragas,Taliyah,Ashe,TahmKench,Renekton,LeeSin,Corki,Kalista,Braum,2017
0,1,Kled,LeeSin,Corki,KogMaw,Lulu,Renekton,Elise,Taliyah,Jhin,Blitzcrank,2017
1,0,Kled,LeeSin,Taliyah,Xayah,Thresh,JarvanIV,Gragas,Corki,Varus,TahmKench,2017
1,0,JarvanIV,LeeSin,Orianna,Ashe,Thresh,Fiora,Elise,Corki,Jhin,Nautilus,2017
0,1,Renekton,Zac,Syndra,Jhin,Rakan,Kled,JarvanIV,Galio,KogMaw,Lulu,2017
0,1,Renekton,Gragas,Orianna,Ashe,Braum,Kled,RekSai,Taliyah,Kalista,Rakan,2017
1,0,JarvanIV,RekSai,Galio,KogMaw,Braum,Jax,LeeSin,Cassiopeia,Ashe,Karma,2017
1,0,JarvanIV,Zac,Corki,Ashe,Zyra,Shen,RekSai,Taliyah,Xayah,Rakan,2017
1,0,Camille,Gragas,Corki,Caitlyn,Karma,Poppy,Elise,Syndra,Ashe,Rakan,2017
1,0,Kennen,Gragas,Orianna,Jhin,Thresh,Rumble,LeeSin,Leblanc,Tristana,Blitzcrank,2017
0,1,Swain,RekSai,Lucian,Varus,Blitzcrank,Camille,Olaf,Orianna,Jhin,Thresh,2017
0,1,Shen,Gragas,Karma,Caitlyn,Bard,Kennen,Elise,Syndra,Kalista,Thresh,2017
1,0,Renekton,Nidalee,Orianna,Caitlyn,Braum,Shen,Elise,Ahri,KogMaw,Thresh,2017
1,0,Rumble,RekSai,Orianna,Varus,Braum,Kled,Volibear,Taliyah,Kalista,Thresh,2017
0,1,Renekton,Gragas,Corki,Caitlyn,Brand,JarvanIV,RekSai,Cassiopeia,Twitch,Thresh,2017
1,0,Fiora,Nunu,Cassiopeia,Caitlyn,Thresh,Renekton,Gragas,Galio,Varus,TahmKench,2017
0,1,Renekton,Elise,Corki,Jhin,Braum,Gnar,RekSai,Leblanc,Xayah,Bard,2017
1,0,Rumble,Zac,Orianna,Kennen,Thresh,Shen,Nidalee,Ahri,Kalista,Braum,2017
0,1,Swain,LeeSin,Syndra,Caitlyn,Braum,Kennen,RekSai,Fizz,Kalista,Thresh,2017
1,0,Shen,RekSai,Ekko,Xayah,Rakan,JarvanIV,Warwick,Cassiopeia,Varus,Thresh,2017
1,0,JarvanIV,LeeSin,AurelionSol,Caitlyn,Blitzcrank,Kennen,Khazix,Orianna,Varus,Alistar,2017
1,0,Jax,RekSai,Ekko,Draven,Brand,Fiora,Gragas,Leblanc,Kalista,Thresh,2017
0,1,Rumble,RekSai,Taliyah,Tristana,Braum,Camille,Warwick,Cassiopeia,Xayah,Karma,2017
1,0,Camille,RekSai,Taliyah,Lucian,Braum,Shen,Hecarim,Leblanc,Kalista,Rakan,2017
0,1,Fiora,Olaf,Orianna,Caitlyn,Blitzcrank,Renekton,RekSai,Taliyah,Jinx,Thresh,2017
1,0,JarvanIV,Warwick,Syndra,Kalista,Thresh,Kennen,RekSai,Orianna,Xayah,Blitzcrank,2017
0,1,Kennen,RekSai,Galio,Ashe,Zyra,Renekton,Elise,Viktor,Tristana,Karma,2017
1,0,JarvanIV,Gragas,Taliyah,Kalista,Thresh,Renekton,RekSai,Cassiopeia,Xayah,Braum,2017
0,1,Gragas,RekSai,Syndra,KogMaw,Braum,JarvanIV,Elise,Galio,Tristana,TahmKench,2017
1,0,JarvanIV,Zac,Corki,Kennen,Blitzcrank,Kled,Gragas,Galio,Caitlyn,Morgana,2017
1,0,Renekton,Elise,Orianna,Xayah,Blitzcrank,Kled,Gragas,Viktor,Tristana,Thresh,2017
1,0,Renekton,LeeSin,Corki,Kalista,Thresh,Galio,RekSai,Ryze,Twitch,Blitzcrank,2017
0,1,Galio,LeeSin,Orianna,Twitch,Thresh,Renekton,Gragas,Leblanc,Caitlyn,Blitzcrank,2017
1,0,Gnar,Gragas,Syndra,Lucian,Braum,Irelia,Hecarim,Corki,Xayah,Rakan,2017
1,0,Gnar,Gragas,Kassadin,Twitch,Thresh,Riven,LeeSin,Leblanc,Kennen,Braum,2017
0,1,Renekton,Elise,Orianna,Xayah,Blitzcrank,Kled,LeeSin,Corki,Twitch,Thresh,2017
1,0,Kled,Elise,Syndra,Ashe,Braum,Gragas,LeeSin,Anivia,Kennen,Thresh,2017
0,1,Rumble,Gragas,Zed,Tristana,Thresh,Kled,Khazix,Orianna,Ashe,Blitzcrank,2017
0,1,Renekton,Elise,Leblanc,Jhin,Thresh,Galio,LeeSin,Syndra,Corki,Braum,2017
0,1,Kled,Gragas,Syndra,Ashe,TahmKench,Gnar,Ivern,Vladimir,Xayah,Rakan,2017
0,1,Camille,Elise,Corki,Xayah,TahmKench,Renekton,LeeSin,Kassadin,Kalista,Braum,2017
1,0,Gnar,Gragas,Kassadin,Twitch,TahmKench,Kled,Rengar,Leblanc,Ashe,Braum,2017
0,1,Shen,RekSai,Syndra,Kennen,Camille,Gnar,Khazix,Galio,Caitlyn,Lulu,2017
1,0,Renekton,Nidalee,Corki,Draven,Thresh,Gnar,Gragas,Leblanc,Twitch,Blitzcrank,2017
0,1,Kled,LeeSin,Corki,Tristana,Thresh,JarvanIV,Elise,Cassiopeia,Caitlyn,Bard,2017
1,0,JarvanIV,Khazix,Cassiopeia,Tristana,Braum,Gnar,Gragas,Taliyah,Kalista,TahmKench,2017
0,1,Gragas,Ivern,Ryze,Xayah,Rakan,Gnar,Khazix,Leblanc,Ashe,Braum,2017
0,1,Gnar,Khazix,Corki,Jhin,TahmKench,Gragas,LeeSin,Orianna,Ashe,Thresh,2017
0,1,Gnar,Warwick,Leblanc,Xayah,Rakan,Gragas,Khazix,Kassadin,Ashe,Thresh,2017
1,0,Renekton,RekSai,Taliyah,Ashe,Alistar,Gragas,Graves,Orianna,Jhin,TahmKench,2017
0,1,Rumble,Khazix,Syndra,Jhin,Karma,Renekton,RekSai,Galio,Tristana,Blitzcrank,2017
0,1,Renekton,RekSai,Corki,Ashe,Rakan,Shen,Nunu,Syndra,Caitlyn,Thresh,2017
1,0,Jayce,Elise,Orianna,Varus,Bard,Camille,RekSai,Corki,Tristana,Braum,2017
0,1,Renekton,Nidalee,Galio,Ashe,Zyra,Gnar,LeeSin,Cassiopeia,Tristana,Braum,2017
1,0,Rumble,Zac,Lucian,Tristana,Thresh,Ekko,RekSai,Galio,Xayah,Alistar,2017
0,1,JarvanIV,Gragas,Karma,Caitlyn,Braum,Jax,LeeSin,Corki,Jhin,Thresh,2017
1,0,Fiora,Graves,Galio,Caitlyn,Braum,Renekton,RekSai,Corki,Jhin,Karma,2017
0,1,Jayce,RekSai,Taliyah,Varus,Alistar,Fiora,Gragas,Leblanc,Tristana,Blitzcrank,2017
0,1,Galio,Khazix,Orianna,Xayah,Karma,Kennen,RekSai,Cassiopeia,Tristana,Alistar,2017
1,0,Renekton,LeeSin,Syndra,Kalista,Thresh,Gnar,Gragas,Ekko,Caitlyn,Taric,2017
0,1,Shen,Gragas,Orianna,KogMaw,Morgana,Camille,RekSai,Corki,Xayah,Thresh,2017
0,1,Kennen,Elise,Leblanc,Jhin,Alistar,Rumble,RekSai,Syndra,Varus,Blitzcrank,2017
0,1,Shen,Zac,Leblanc,Jhin,Braum,JarvanIV,Gragas,Cassiopeia,Tristana,Thresh,2017
1,0,Lucian,Elise,Kassadin,Caitlyn,Thresh,Rumble,RekSai,Corki,Kennen,Blitzcrank,2017
1,0,Kennen,LeeSin,Syndra,Varus,Alistar,Gragas,RekSai,Corki,Kalista,Braum,2017
1,0,Renekton,LeeSin,Cassiopeia,Varus,Trundle,JarvanIV,Khazix,Corki,Ashe,Alistar,2017
1,0,Renekton,LeeSin,Syndra,Varus,Trundle,Rumble,RekSai,Galio,Xayah,Camille,2017
0,1,Renekton,Elise,Taliyah,Varus,Alistar,Gnar,LeeSin,Corki,Caitlyn,Trundle,2017
1,0,Kennen,Gragas,Orianna,Twitch,Thresh,Shen,RekSai,Leblanc,Varus,Alistar,2017
0,1,JarvanIV,LeeSin,Syndra,Tristana,Nautilus,Jax,Elise,Fizz,Jhin,Braum,2017
1,0,Gragas,Khazix,Syndra,Kalista,Morgana,Kled,LeeSin,Fizz,Jhin,TahmKench,2017
1,0,Gragas,LeeSin,Viktor,Kalista,Thresh,Fiora,RekSai,Corki,Caitlyn,TahmKench,2017
0,1,Rumble,Rengar,Jayce,Xayah,Rakan,Shen,RekSai,Ziggs,Ashe,Thresh,2017
1,0,Shen,Warwick,Syndra,Varus,Blitzcrank,Gragas,JarvanIV,Taliyah,Ashe,Zyra,2017
1,0,Jax,RekSai,Corki,Caitlyn,Braum,Camille,Khazix,Orianna,KogMaw,Thresh,2017
1,0,JarvanIV,RekSai,Corki,Ashe,Braum,Renekton,Gragas,Orianna,Varus,Thresh,2017
0,1,Kled,Elise,Corki,Caitlyn,Blitzcrank,Fiora,RekSai,Taliyah,Jhin,Zyra,2017
1,0,Camille,RekSai,Cassiopeia,Varus,Lulu,Kennen,Graves,Taliyah,Kalista,Braum,2017
0,1,Gragas,RekSai,Leblanc,Ashe,Lulu,JarvanIV,Elise,Karma,Varus,Zyra,2017
0,1,Renekton,RekSai,Syndra,Caitlyn,Thresh,Gnar,Warwick,Cassiopeia,Varus,TahmKench,2017
0,1,Renekton,Olaf,Orianna,Jhin,Thresh,Rumble,Elise,Taliyah,Caitlyn,Alistar,2017
0,1,Renekton,Elise,Corki,Sivir,Alistar,Fiora,Khazix,Syndra,Caitlyn,Thresh,2017
0,1,Jayce,Gragas,Syndra,Jhin,Zyra,Kennen,Elise,Orianna,Varus,TahmKench,2017
1,0,Kennen,RekSai,Viktor,Caitlyn,TahmKench,Lucian,Nunu,Orianna,Varus,Bard,2017
0,1,Camille,RekSai,Kassadin,Jhin,Zyra,Jax,Elise,Jayce,Caitlyn,TahmKench,2017
0,1,Warwick,Nunu,Syndra,Kennen,Bard,Renekton,Ivern,Corki,Caitlyn,Blitzcrank,2017
0,1,JarvanIV,Gragas,Corki,Caitlyn,Morgana,Shen,LeeSin,Orianna,Jhin,Thresh,2017
0,1,JarvanIV,LeeSin,Galio,Varus,Rakan,Sion,Gragas,Taliyah,Tristana,Lulu,2017
0,1,Renekton,LeeSin,Syndra,Caitlyn,Thresh,Camille,Gragas,Orianna,Varus,Braum,2017
0,1,Malphite,DrMundo,Ahri,MissFortune,Morgana,Fiora,Elise,Leblanc,Ezreal,Alistar,2016
0,1,Poppy,Elise,Azir,Varus,Zyra,Maokai,Ivern,Corki,Caitlyn,Malzahar,2017
1,0,Shen,Rengar,Orianna,Varus,MissFortune,Maokai,Khazix,Malzahar,Caitlyn,Thresh,2017
0,1,Galio,Elise,Leblanc,Ashe,Lulu,Shen,Graves,Ryze,Ezreal,Karma,2017
0,1,Lulu,Sejuani,Diana,Lucian,Morgana,Irelia,JarvanIV,Cassiopeia,Sivir,Thresh,2015
1,0,Sion,Rengar,Corki,Jhin,Thresh,Maokai,Graves,Cassiopeia,Ashe,Braum,2017
1,0,Gangplank,Rengar,Orianna,Ezreal,Karma,Maokai,Graves,Corki,Jhin,Bard,2017
1,0,Shen,Olaf,Syndra,Ashe,Thresh,Sejuani,Graves,Kassadin,Varus,Blitzcrank,2017
1,0,Camille,Ivern,Viktor,Jhin,Nami,Renekton,Elise,Jayce,Ezreal,Janna,2017
1,0,Maokai,FiddleSticks,Orianna,Twitch,Janna,Nidalee,Khazix,TwistedFate,Lucian,Thresh,2014
1,0,Maokai,LeeSin,Orianna,Ashe,Zyra,Kennen,Olaf,Viktor,Jhin,Karma,2016
1,0,Maokai,RekSai,Cassiopeia,Sivir,Nautilus,Irelia,Gragas,Viktor,Lucian,Thresh,2015
1,0,Gangplank,Gragas,Malzahar,Tristana,Taric,Gnar,Shyvana,Ryze,Kalista,Alistar,2018
1,0,Shen,Sejuani,Ryze,KogMaw,Braum,Chogath,Rengar,Malzahar,Ezreal,Morgana,2018
1,0,Gangplank,Evelynn,Malzahar,Tristana,Ornn,Vladimir,Khazix,Azir,KogMaw,Taric,2018
1,0,Lucian,Zac,Ryze,KogMaw,Shen,Gangplank,JarvanIV,Cassiopeia,Varus,Alistar,2018
1,0,Chogath,Sejuani,Ryze,Varus,TahmKench,Vladimir,LeeSin,Galio,Xayah,Rakan,2018
0,1,Gnar,Khazix,Malzahar,Kalista,Braum,Jayce,JarvanIV,Ryze,Ezreal,TahmKench,2018
0,1,Camille,Evelynn,Leblanc,KogMaw,Lulu,Ornn,Sejuani,Azir,Tristana,TahmKench,2018
0,1,Gnar,Evelynn,Azir,Ezreal,TahmKench,Ornn,Khazix,Ryze,Varus,Braum,2018
1,0,Ornn,JarvanIV,Azir,Xayah,Rakan,Gnar,Sejuani,Ryze,Tristana,Taric,2018
0,1,Chogath,Sejuani,Ryze,Xayah,Rakan,Gangplank,Gragas,Azir,Caitlyn,TahmKench,2018
0,1,Ornn,Rengar,Ryze,Ezreal,Braum,Illaoi,Ivern,Azir,Sivir,TahmKench,2018
0,1,Chogath,Sejuani,Zoe,Sivir,Shen,Vladimir,JarvanIV,Kassadin,Vayne,Braum,2018
0,1,Ornn,JarvanIV,Ryze,Tristana,TahmKench,Gnar,Zac,Azir,KogMaw,Braum,2018
1,0,Gangplank,Sejuani,Ryze,Varus,Thresh,Chogath,Khazix,Cassiopeia,Tristana,Braum,2018
0,1,Ornn,Nidalee,Cassiopeia,Xayah,TahmKench,Gnar,JarvanIV,Ryze,Varus,Braum,2018
1,0,Gangplank,Rengar,Malzahar,Ezreal,Braum,Vladimir,LeeSin,Ryze,Sivir,Taric,2018
1,0,Ornn,JarvanIV,Zoe,KogMaw,TahmKench,Illaoi,Nidalee,Ryze,Twitch,Janna,2018
0,1,Gangplank,Khazix,Ryze,KogMaw,Thresh,Gnar,Zac,Azir,Tristana,Shen,2018
1,0,Gnar,Zac,Azir,KogMaw,TahmKench,Gangplank,Khazix,Veigar,Tristana,Braum,2018
1,0,Gangplank,Jax,Azir,Varus,Braum,Lucian,Khazix,Veigar,Caitlyn,TahmKench,2018
1,0,Gangplank,Shyvana,Malzahar,Varus,Taric,Camille,Khazix,Karma,Vayne,TahmKench,2018
1,0,Gnar,JarvanIV,Malzahar,Ezreal,TahmKench,Ornn,Zac,Azir,Kalista,Thresh,2018
1,0,Camille,Khazix,Azir,Xayah,Shen,Gangplank,Zac,Ryze,Tristana,Taric,2018
1,0,Gnar,Sejuani,Ryze,Sivir,Alistar,Jayce,JarvanIV,Azir,Varus,Ornn,2018
1,0,Gangplank,JarvanIV,Malzahar,Varus,Alistar,Camille,Zac,Ryze,Caitlyn,Shen,2018
1,0,Gnar,Ivern,Malzahar,KogMaw,Braum,Ryze,JarvanIV,Orianna,Tristana,TahmKench,2018
0,1,Ornn,JarvanIV,Ryze,Tristana,Taric,Gangplank,Khazix,Malzahar,Caitlyn,Alistar,2018
0,1,Ornn,Sejuani,Azir,Vayne,Braum,Gnar,Zac,Ryze,Tristana,Taric,2018
1,0,Gangplank,Rengar,Malzahar,Varus,TahmKench,Lucian,JarvanIV,Orianna,Xayah,Rakan,2018
1,0,Gnar,JarvanIV,Malzahar,Varus,Taric,Ornn,Shyvana,Azir,Tristana,Thresh,2018
0,1,Vladimir,Nidalee,Malzahar,Varus,Zilean,Ornn,Sejuani,Azir,KogMaw,TahmKench,2018
0,1,Ornn,Sejuani,Malzahar,Caitlyn,Braum,Gnar,JarvanIV,Ryze,Sivir,TahmKench,2018
0,1,Maokai,Shyvana,Ryze,Sivir,TahmKench,Gnar,JarvanIV,AurelionSol,Caitlyn,Braum,2018
1,0,Ornn,Khazix,Azir,Sivir,TahmKench,Gnar,JarvanIV,Kassadin,Ezreal,Janna,2018
0,1,Gnar,Shyvana,Ryze,Ezreal,Janna,Camille,Sejuani,Xerath,Sivir,Braum,2018
1,0,Chogath,Sejuani,Malzahar,Tristana,TahmKench,Gangplank,JarvanIV,Swain,Vayne,Lulu,2018
1,0,Karma,Khazix,Zoe,KogMaw,TahmKench,Maokai,JarvanIV,Malzahar,Ezreal,Alistar,2018
0,1,Chogath,Sejuani,Ryze,Tristana,Braum,Gangplank,JarvanIV,Azir,Ezreal,TahmKench,2018
0,1,Gnar,Khazix,Ryze,KogMaw,Taric,Maokai,JarvanIV,Cassiopeia,Twitch,Braum,2018
0,1,Chogath,Khazix,Cassiopeia,KogMaw,TahmKench,Vladimir,Shyvana,Orianna,Kalista,Braum,2018
1,0,Gangplank,Shyvana,Azir,Ezreal,TahmKench,Camille,JarvanIV,Taliyah,Tristana,Shen,2018
1,0,Gangplank,Zac,Zoe,KogMaw,Braum,Illaoi,Sejuani,Azir,Ezreal,Karma,2018
0,1,Gangplank,Sejuani,Urgot,KogMaw,Shen,Ornn,Khazix,Ryze,Ezreal,Braum,2018
0,1,Ornn,Rengar,Malzahar,Varus,Taric,Gangplank,Sejuani,Zilean,Tristana,Braum,2018
0,1,Maokai,JarvanIV,Ryze,Ezreal,Alistar,Gnar,Sejuani,Azir,Varus,Braum,2018
1,0,Malphite,Khazix,Ryze,Ezreal,Braum,Camille,JarvanIV,Malzahar,Varus,Alistar,2018
0,1,Chogath,Zac,Malzahar,Varus,Shen,Trundle,JarvanIV,Orianna,KogMaw,TahmKench,2018
1,0,Gnar,JarvanIV,Ryze,KogMaw,TahmKench,Maokai,Sejuani,Azir,Xayah,Alistar,2018
1,0,Ornn,Sejuani,Zoe,Xayah,Rakan,Gnar,JarvanIV,Ryze,Tristana,TahmKench,2018
1,0,Camille,Zac,Taliyah,Tristana,Shen,Gangplank,JarvanIV,Ryze,Caitlyn,Braum,2018
1,0,Ornn,Sejuani,Corki,Tristana,Taric,Vladimir,JarvanIV,Taliyah,Xayah,Rakan,2018
0,1,Vladimir,JarvanIV,Syndra,Xayah,Rakan,Camille,Zac,Ryze,Tristana,TahmKench,2018
1,0,Gangplank,Sejuani,Ryze,Sivir,Taric,Camille,JarvanIV,Malzahar,Ezreal,TahmKench,2018
0,1,Rumble,Sejuani,Ryze,Ezreal,Taric,Ornn,JarvanIV,Azir,KogMaw,Rakan,2018
1,0,Chogath,LeeSin,Azir,Kalista,TahmKench,Rumble,JarvanIV,Jayce,Varus,Zilean,2018
0,1,DrMundo,JarvanIV,Xerath,KogMaw,Ornn,Vladimir,XinZhao,Azir,Ezreal,TahmKench,2018
1,0,Jayce,LeeSin,Azir,Tristana,Braum,Gnar,JarvanIV,Ryze,Ezreal,Alistar,2018
1,0,Ornn,Sejuani,Azir,Tristana,Braum,Gnar,Shyvana,Fiddlesticks,Ezreal,Alistar,2018
0,1,Shen,Shyvana,Corki,Varus,Trundle,Ornn,Sejuani,Malzahar,Ezreal,Alistar,2018
1,0,Gnar,JarvanIV,Cassiopeia,Ezreal,Braum,Gangplank,Sejuani,Azir,Tristana,Taric,2018
1,0,Ornn,Evelynn,Azir,Tristana,Alistar,Gangplank,JarvanIV,Kassadin,Varus,TahmKench,2018
1,0,Gnar,Sejuani,Xerath,KogMaw,Alistar,Maokai,XinZhao,Malzahar,Tristana,TahmKench,2018
0,1,Ornn,Shyvana,Malzahar,Varus,TahmKench,Nasus,JarvanIV,Ryze,Xayah,Taric,2018
0,1,Kennen,Shyvana,Malzahar,KogMaw,Morgana,Gnar,Sejuani,Ziggs,Ezreal,Shen,2018
1,0,Ornn,Zac,Azir,Tristana,Taric,Shen,JarvanIV,Kassadin,Varus,Braum,2018
0,1,Gnar,Zac,Azir,Varus,Ornn,Chogath,Jax,Ryze,Ezreal,Braum,2018
0,1,Ornn,JarvanIV,Orianna,KogMaw,Taric,Gnar,Sejuani,Malzahar,Kalista,Thresh,2018
1,0,Gnar,Zac,Azir,Kalista,Taric,Chogath,Khazix,Xerath,KogMaw,TahmKench,2018
1,0,Gnar,JarvanIV,Malzahar,Ezreal,Braum,Gangplank,Sejuani,Zilean,Caitlyn,Janna,2018
0,1,Gangplank,JarvanIV,Zoe,Varus,Taric,Kled,Evelynn,Ryze,Tristana,TahmKench,2018
1,0,Gnar,Zac,Azir,Ezreal,Taric,Ornn,Sejuani,Ryze,Tristana,Braum,2018
1,0,Gnar,JarvanIV,Azir,Ezreal,Shen,Ornn,Khazix,Ryze,Vayne,Taric,2018
0,1,Chogath,JarvanIV,Azir,Caitlyn,TahmKench,Trundle,XinZhao,Ryze,Ezreal,Janna,2018
0,1,Ornn,Rengar,Corki,KogMaw,TahmKench,Urgot,Sejuani,Cassiopeia,Ezreal,Braum,2018
1,0,Chogath,JarvanIV,Ryze,Sivir,Braum,Gnar,Zac,Azir,Varus,Shen,2018
0,1,DrMundo,Elise,Ahri,Lucian,Leona,Maokai,Khazix,Orianna,Corki,Thresh,2015
1,0,Lulu,Khazix,Orianna,Lucian,Braum,Ryze,LeeSin,Zilean,Vayne,Nami,2015
1,0,Lulu,Elise,Orianna,Tristana,Braum,Ryze,Khazix,Xerath,Lucian,Thresh,2015
0,1,Maokai,Khazix,Ziggs,Corki,Braum,Lulu,Elise,Orianna,Lucian,Janna,2015
1,0,Ryze,Khazix,Ziggs,Tristana,Alistar,Lulu,LeeSin,Hecarim,Lucian,Zilean,2015
1,0,Lulu,LeeSin,Ahri,Lucian,Braum,Maokai,Khazix,Orianna,Tristana,Thresh,2015
0,1,Lulu,Elise,Zed,Caitlyn,Nami,Ryze,Khazix,Syndra,Lucian,Braum,2015
1,0,Nidalee,Khazix,Talon,Corki,Nami,Riven,LeeSin,Ziggs,Lucian,Thresh,2015
0,1,Alistar,LeeSin,Syndra,Lucian,Thresh,Maokai,Khazix,Orianna,Corki,Braum,2015
1,0,Gragas,Khazix,Tristana,Corki,Thresh,Renekton,LeeSin,Orianna,KogMaw,Nami,2015
1,0,Nidalee,LeeSin,Syndra,Lucian,Morgana,Malphite,Khazix,Orianna,Corki,Nami,2015
0,1,Katarina,Nunu,Orianna,Tristana,Nami,Ryze,Khazix,Zed,Corki,Morgana,2015
1,0,Maokai,Nocturne,Orianna,Twitch,Janna,Kassadin,JarvanIV,Syndra,Jinx,Braum,2015
0,1,Maokai,JarvanIV,Orianna,Sivir,Nami,Sion,Rengar,TwistedFate,Jinx,Janna,2015
0,1,Kassadin,Khazix,Ahri,Corki,Janna,Rumble,LeeSin,Zed,Vayne,Nami,2015
1,0,Maokai,LeeSin,TwistedFate,Lucian,Nami,DrMundo,JarvanIV,Orianna,Twitch,Janna,2015
1,0,Gnar,Elise,Syndra,Lucian,Thresh,Rumble,LeeSin,Jayce,Corki,Alistar,2015
1,0,Irelia,Khazix,Orianna,Vayne,Janna,Malphite,LeeSin,Zed,Lucian,Thresh,2015
1,0,Rumble,JarvanIV,Orianna,Lucian,Nami,Maokai,Khazix,Zed,Corki,Janna,2015
1,0,Kassadin,JarvanIV,Zed,Corki,Janna,Rumble,LeeSin,Jayce,Ezreal,Nami,2015
0,1,Rumble,LeeSin,Zed,Graves,Janna,Kassadin,JarvanIV,Hecarim,Corki,Morgana,2015
1,0,Rumble,Rengar,Orianna,Graves,Janna,Irelia,LeeSin,Karthus,Lucian,Nami,2015
0,1,Irelia,Rammus,Ziggs,Sivir,Braum,Malphite,Rengar,Ahri,Lucian,Nami,2015
1,0,Irelia,JarvanIV,Syndra,Sivir,Janna,Malphite,Pantheon,Orianna,Corki,Nami,2015
0,1,Gnar,JarvanIV,Syndra,Lucian,Nami,Jayce,LeeSin,Karma,Corki,Braum,2015
1,0,Gnar,Khazix,Orianna,Caitlyn,Janna,Rumble,JarvanIV,Corki,Graves,Soraka,2015
0,1,Irelia,JarvanIV,Ahri,Corki,Thresh,Rumble,Khazix,Jayce,Lucian,Janna,2015
1,0,Maokai,Nocturne,Xerath,Sivir,Braum,Poppy,Khazix,Orianna,Draven,Nami,2015
0,1,Irelia,JarvanIV,Jayce,Corki,Janna,Rumble,Khazix,Syndra,Twitch,Thresh,2015
0,1,Maokai,Khazix,Syndra,Sivir,Braum,Poppy,JarvanIV,Zed,Lucian,Janna,2015
1,0,Poppy,Khazix,Fizz,Corki,Braum,Irelia,Pantheon,Syndra,Lucian,Janna,2015
1,0,Lissandra,LeeSin,Zed,Caitlyn,Janna,Jayce,Elise,Leblanc,Corki,Nami,2015
0,1,Gnar,JarvanIV,Zed,Lucian,Soraka,Jayce,LeeSin,Azir,Jinx,Janna,2015
0,1,Irelia,LeeSin,Lissandra,Caitlyn,Nami,Rumble,JarvanIV,Zed,Lucian,Janna,2015
1,0,Gnar,JarvanIV,Kassadin,Lucian,Nami,Nidalee,LeeSin,Jayce,Corki,Lulu,2015
0,1,Irelia,Zac,Leblanc,Jinx,Janna,Lissandra,JarvanIV,Ezreal,Corki,Nami,2015
0,1,Maokai,Pantheon,Zed,Lucian,Thresh,Lissandra,JarvanIV,Ahri,Ezreal,Blitzcrank,2015
0,1,Lissandra,JarvanIV,Ziggs,Lucian,Janna,Maokai,Pantheon,Kassadin,Sivir,Thresh,2015
1,0,Kassadin,JarvanIV,Zed,Sivir,Morgana,Rumble,Nunu,Orianna,Caitlyn,Thresh,2015
1,0,Lissandra,Karthus,Zed,Corki,Thresh,Rumble,JarvanIV,Syndra,Lucian,Morgana,2015
0,1,Kassadin,JarvanIV,Leblanc,Lucian,Janna,Lissandra,Pantheon,Zed,Corki,Thresh,2015
0,1,Maokai,Karthus,Zed,Sivir,Janna,Lissandra,JarvanIV,Ezreal,Lucian,Nami,2015
0,1,Rumble,Elise,Zed,Corki,Janna,Maokai,JarvanIV,Hecarim,Lucian,Morgana,2015
0,1,Rumble,LeeSin,Syndra,Corki,Morgana,Irelia,JarvanIV,Ziggs,Lucian,Thresh,2015
1,0,Sion,Nunu,Azir,Vayne,Janna,Maokai,Warwick,Ezreal,Sivir,Thresh,2015
1,0,Rumble,LeeSin,Xerath,Corki,Soraka,Lissandra,Nunu,Kassadin,Jinx,Janna,2015
